6163|107,1675|10,71675|96,45075
6165|119,925|11,9925|107,9325
6166|1050|105|945
6169|50,0025|5,00025|45,00225
6170|50,0025|5,00025|45,00225
6171|50,0025|5,00025|45,00225
6172|50,0025|5,00025|45,00225
6174|50,0025|5,00025|45,00225
6175|1579,5|157,95|1421,55
6176|1579,5|157,95|1421,55
6177|900|90|810
6178|284,925|28,4925|256,4325
6179|284,925|28,4925|256,4325
6180|284,925|28,4925|256,4325
6181|284,925|28,4925|256,4325
6182|284,925|28,4925|256,4325
6183|284,925|28,4925|256,4325
6193|224,0625|22,40625|201,65625
6194|224,0625|22,40625|201,65625
6196|224,0625|22,40625|201,65625
6197|224,0625|22,40625|201,65625
6198|224,0625|22,40625|201,65625
6199|224,0625|22,40625|201,65625
6200|139|13,9|125,1
6201|50,0025|5,00025|45,00225
6202|50,0025|5,00025|45,00225
6203|50,0025|5,00025|45,00225
6204|50,0025|5,00025|45,00225
6206|2547,255|254,7255|2292,5295
6207|2547,255|254,7255|2292,5295
6209|502,5|50,25|452,25
6210|502,5|50,25|452,25
6211|502,5|50,25|452,25
6212|502,5|50,25|452,25
6213|99,75|9,975|89,775
6214|99,75|9,975|89,775
6220|460|46|414
6221|344,925|34,4925|310,4325
6223|54,675|5,4675|49,2075
6224|54,675|5,4675|49,2075
6225|112,5|11,25|101,25
6226|131,25|13,125|118,125
6227|194,25|19,425|174,825
6228|194,25|19,425|174,825
6229|279,195|27,9195|251,2755
6230|368,6175|36,86175|331,75575
6234|427,425|42,7425|384,6825
6235|427,425|42,7425|384,6825
6236|330|33|297
6237|330|33|297
6238|330|33|297
6239|330|33|297
6241|330|33|297
6242|71,445|7,1445|64,3005
6243|35,7225|3,57225|32,15025
6244|107,1675|10,71675|96,45075
6247|107,1675|10,71675|96,45075
6248|224,0625|22,40625|201,65625
6249|390|39|351
6250|219,9975|21,99975|197,99775
6251|72,99|7,299|65,691
6252|502,5|50,25|452,25
6253|502,5|50,25|452,25
6254|9861,75|986,175|8875,575
6256|720,945|72,0945|648,8505
6257|720,945|72,0945|648,8505
6261|208,5|20,85|187,65
6262|386,25|38,625|347,625
6264|208,5|20,85|187,65
6265|225|22,5|202,5
6266|77,5|7,75|69,75
6270|482,25|48,225|434,025
6274|107,1675|10,71675|96,45075
6275|107,1675|10,71675|96,45075
6276|71,445|7,1445|64,3005
6280|464,25|46,425|417,825
6293|491,5|49,15|442,35
6294|737,25|73,725|663,525
6300|34,5|3,45|31,05
6301|59,175|5,9175|53,2575
6305|58,5|5,85|52,65
6306|58,5|5,85|52,65
6307|58,5|5,85|52,65
6308|1062,6|106,26|956,34
6309|502,5|50,25|452,25
6310|502,5|50,25|452,25
6312|131,25|13,125|118,125
6313|525|52,5|472,5
6314|850,23|85,023|765,207
6319|850,23|85,023|765,207
6320|850,23|85,023|765,207
6321|249|24,9|224,1
6322|249|24,9|224,1
6323|249|24,9|224,1
6324|83|8,3|74,7
6325|249|24,9|224,1
6326|249|24,9|224,1
6327|249|24,9|224,1
6328|72,99|7,299|65,691
6330|72,99|7,299|65,691
6333|50,0025|5,00025|45,00225
6335|116,475|11,6475|104,8275
6336|116,475|11,6475|104,8275
6337|116,475|11,6475|104,8275
6341|116,475|11,6475|104,8275
6342|124,5|12,45|112,05
6345|190,5|19,05|171,45
6348|99,9975|9,99975|89,99775
6349|2547,255|254,7255|2292,5295
6350|2547,255|254,7255|2292,5295
6351|2547,255|254,7255|2292,5295
6353|3454,495|345,4495|3109,0455
6354|5181,7425|518,17425|4663,56825
6358|375|37,5|337,5
6361|412,5|41,25|371,25
6362|412,5|41,25|371,25
6364|3690,075|369,0075|3321,0675
6368|6881,8575|688,18575|6193,67175
6369|575|57,5|517,5
6375|749,75|74,975|674,775
6376|850,23|85,023|765,207
6378|273,3|27,33|245,97
6380|850,23|85,023|765,207
6382|850,23|85,023|765,207
6385|387,45|38,745|348,705
6386|387,45|38,745|348,705
6387|387,45|38,745|348,705
6388|387,45|38,745|348,705
6389|387,45|38,745|348,705
6391|387,45|38,745|348,705
6394|15540|1554|13986
6395|116,475|11,6475|104,8275
6399|50,3925|5,03925|45,35325
6400|116,475|11,6475|104,8275
6401|116,475|11,6475|104,8275
6402|116,475|11,6475|104,8275
6405|50,0025|5,00025|45,00225
6406|50,0025|5,00025|45,00225
6410|50,0025|5,00025|45,00225
6411|7500|750|6750
6416|200,995|20,0995|180,8955
6418|116,475|11,6475|104,8275
6419|90|9|81
6420|116,475|11,6475|104,8275
6421|438,15|43,815|394,335
6422|438,15|43,815|394,335
6423|438,15|43,815|394,335
6425|899,0025|89,90025|809,10225
6426|899,0025|89,90025|809,10225
6428|72,99|7,299|65,691
6429|72,99|7,299|65,691
6433|16378,5|1637,85|14740,65
6435|13078,5|1307,85|11770,65
6436|13078,5|1307,85|11770,65
6437|13078,5|1307,85|11770,65
6438|284,925|28,4925|256,4325
6439|284,925|28,4925|256,4325
6440|194,25|19,425|174,825
6441|194,25|19,425|174,825
6448|864,8775|86,48775|778,38975
6451|427,425|42,7425|384,6825
6452|1050|105|945
6463|1417,5|141,75|1275,75
6464|1417,5|141,75|1275,75
6465|4736,265|473,6265|4262,6385
6466|4736,265|473,6265|4262,6385
6467|1531,4925|153,14925|1378,34325
6470|149,25|14,925|134,325
6471|1680,75|168,075|1512,675
6473|1424,25|142,425|1281,825
6474|1424,25|142,425|1281,825
6477|51,675|5,1675|46,5075
6478|181,5|18,15|163,35
6479|469,5|46,95|422,55
6482|16358,25|1635,825|14722,425
6483|16358,25|1635,825|14722,425
6485|10905,5|1090,55|9814,95
6490|37,5|3,75|33,75
6493|66,75|6,675|60,075
6501|224,85|22,485|202,365
6502|5174,25|517,425|4656,825
6503|5174,25|517,425|4656,825
6504|5174,25|517,425|4656,825
6505|5174,25|517,425|4656,825
6506|5174,25|517,425|4656,825
6509|224,85|22,485|202,365
6511|11309,0625|1130,90625|10178,15625
6515|2999,25|299,925|2699,325
6516|2999,25|299,925|2699,325
6517|2999,25|299,925|2699,325
6518|2999,25|299,925|2699,325
6519|2999,25|299,925|2699,325
6520|2999,25|299,925|2699,325
6522|158,25|15,825|142,425
6523|73,75|7,375|66,375
6525|16,365|1,6365|14,7285
6527|78,75|7,875|70,875
6529|401,925|40,1925|361,7325
6535|284,925|28,4925|256,4325
6536|284,925|28,4925|256,4325
6537|284,925|28,4925|256,4325
6538|194,25|19,425|174,825
6539|194,25|19,425|174,825
6540|194,25|19,425|174,825
6541|427,425|42,7425|384,6825
6545|189,9|18,99|170,91
6546|189,9|18,99|170,91
6548|171,9975|17,19975|154,79775
6549|171,9975|17,19975|154,79775
6550|171,9975|17,19975|154,79775
6552|819,9|81,99|737,91
6554|819,9|81,99|737,91
6556|819,9|81,99|737,91
6557|819,9|81,99|737,91
6558|72,99|7,299|65,691
6560|72,99|7,299|65,691
6562|72,99|7,299|65,691
6563|72,99|7,299|65,691
6564|65121|6512,1|58608,9
6565|36000|3600|32400
6566|124,95|12,495|112,455
6568|487,5|48,75|438,75
6587|462|46,2|415,8
6607|32903,25|3290,325|29612,925
6609|9600|960|8640
6611|1049,25|104,925|944,325
6612|8579,595|857,9595|7721,6355
6613|5590,4625|559,04625|5031,41625
6621|5351,25|535,125|4816,125
6622|5351,25|535,125|4816,125
6625|5764,875|576,4875|5188,3875
6626|937,5|93,75|843,75
6627|937,5|93,75|843,75
6629|15750|1575|14175
6630|15750|1575|14175
6631|15750|1575|14175
6632|107,1675|10,71675|96,45075
6633|107,1675|10,71675|96,45075
6637|367,5|36,75|330,75
6638|4923,75|492,375|4431,375
6639|3282,5|328,25|2954,25
6640|142,425|14,2425|128,1825
6641|214,95|21,495|193,455
6643|1468,5|146,85|1321,65
6644|6502,365|650,2365|5852,1285
6645|15979,14|1597,914|14381,226
6648|3067,52|306,752|2760,768
6649|13017,9525|1301,79525|11716,15725
6653|620,5575|62,05575|558,50175
6654|119,5|11,95|107,55
6664|33,675|3,3675|30,3075
6678|33,675|3,3675|30,3075
6681|33,675|3,3675|30,3075
6684|33,675|3,3675|30,3075
6707|9537,525|953,7525|8583,7725
6712|66,75|6,675|60,075
6714|22,25|2,225|20,025
6717|66,75|6,675|60,075
6721|494,25|49,425|444,825
6722|249,9975|24,99975|224,99775
6724|249,9975|24,99975|224,99775
6725|249,9975|24,99975|224,99775
6726|224,0625|22,40625|201,65625
6728|116,475|11,6475|104,8275
6729|116,475|11,6475|104,8275
6730|38,825|3,8825|34,9425
6731|90|9|81
6732|800,0025|80,00025|720,00225
6734|14902,5|1490,25|13412,25
6736|7186,7025|718,67025|6468,03225
6737|75|7,5|67,5
6738|1055,8525|105,58525|950,26725
6740|684,75|68,475|616,275
6741|47,25|4,725|42,525
6744|719,9025|71,99025|647,91225
6746|719,9025|71,99025|647,91225
6747|719,9025|71,99025|647,91225
6748|719,9025|71,99025|647,91225
6749|719,9025|71,99025|647,91225
6750|36,885|3,6885|33,1965
6751|36,885|3,6885|33,1965
6753|36,885|3,6885|33,1965
6755|36,885|3,6885|33,1965
6760|19125|1912,5|17212,5
6761|105|10,5|94,5
6762|29452,5|2945,25|26507,25
6764|570|57|513
6765|1196,625|119,6625|1076,9625
6766|1196,625|119,6625|1076,9625
6767|16922,25|1692,225|15230,025
6769|11281,5|1128,15|10153,35
6771|16922,25|1692,225|15230,025
6773|16922,25|1692,225|15230,025
6774|16922,25|1692,225|15230,025
6780|10725,75|1072,575|9653,175
6781|379,425|37,9425|341,4825
6782|379,425|37,9425|341,4825
6784|900|90|810
6789|5859,84|585,984|5273,856
6790|22,25|2,225|20,025
6791|66,75|6,675|60,075
6792|66,75|6,675|60,075
6798|252,45|25,245|227,205
6799|252,45|25,245|227,205
6800|252,45|25,245|227,205
6801|252,45|25,245|227,205
6802|252,45|25,245|227,205
6803|252,45|25,245|227,205
6804|252,45|25,245|227,205
6805|234|23,4|210,6
6806|234|23,4|210,6
6807|252,45|25,245|227,205
6808|252,45|25,245|227,205
6809|252,45|25,245|227,205
6810|252,45|25,245|227,205
6811|252,45|25,245|227,205
6812|252,45|25,245|227,205
6813|252,45|25,245|227,205
6814|252,45|25,245|227,205
6815|252,45|25,245|227,205
6816|252,45|25,245|227,205
6817|252,45|25,245|227,205
6824|1927,5|192,75|1734,75
6832|164,25|16,425|147,825
6834|201,7425|20,17425|181,56825
6835|499,75|49,975|449,775
6838|181,5|18,15|163,35
6840|536,175|53,6175|482,5575
6841|536,175|53,6175|482,5575
6842|536,175|53,6175|482,5575
6846|41,25|4,125|37,125
6847|1687,5|168,75|1518,75
6849|4175,4675|417,54675|3757,92075
6853|986,7075|98,67075|888,03675
6859|252,45|25,245|227,205
6860|252,45|25,245|227,205
6861|252,45|25,245|227,205
6863|252,45|25,245|227,205
6864|252,45|25,245|227,205
6865|252,45|25,245|227,205
6866|252,45|25,245|227,205
6867|252,45|25,245|227,205
6868|224,0625|22,40625|201,65625
6869|224,0625|22,40625|201,65625
6870|224,0625|22,40625|201,65625
6871|224,0625|22,40625|201,65625
6872|224,0625|22,40625|201,65625
6873|224,0625|22,40625|201,65625
6874|233,95|23,395|210,555
6875|224,0625|22,40625|201,65625
6876|224,0625|22,40625|201,65625
6877|224,0625|22,40625|201,65625
6878|719,9025|71,99025|647,91225
6879|719,9025|71,99025|647,91225
6880|719,9025|71,99025|647,91225
6881|719,9025|71,99025|647,91225
6882|719,9025|71,99025|647,91225
6883|719,9025|71,99025|647,91225
6884|719,9025|71,99025|647,91225
6885|719,9025|71,99025|647,91225
6886|719,9025|71,99025|647,91225
6887|719,9025|71,99025|647,91225
6888|36,885|3,6885|33,1965
6889|36,885|3,6885|33,1965
6891|36,885|3,6885|33,1965
6895|72,99|7,299|65,691
6896|36,885|3,6885|33,1965
6897|36,885|3,6885|33,1965
6900|33,675|3,3675|30,3075
6901|33,675|3,3675|30,3075
6905|124,95|12,495|112,455
6906|107,1675|10,71675|96,45075
6908|107,1675|10,71675|96,45075
6910|107,1675|10,71675|96,45075
6912|16,365|1,6365|14,7285
6913|78,75|7,875|70,875
6914|78,75|7,875|70,875
6915|319,975|31,9975|287,9775
6916|900|90|810
6917|900|90|810
6918|300|30|270
6921|87,7175|8,77175|78,94575
6922|87,7175|8,77175|78,94575
6928|644,25|64,425|579,825
6936|77,2425|7,72425|69,51825
6939|221,25|22,125|199,125
6944|221,25|22,125|199,125
6948|4362|436,2|3925,8
6953|67512,75|6751,275|60761,475
6954|20499,9975|2049,99975|18449,99775
6955|13666,665|1366,6665|12299,9985
6956|10725,75|1072,575|9653,175
6957|687,5|68,75|618,75
6958|687,5|68,75|618,75
6959|687,5|68,75|618,75
6960|687,5|68,75|618,75
6961|687,5|68,75|618,75
6962|687,5|68,75|618,75
6963|687,5|68,75|618,75
6964|687,5|68,75|618,75
6965|687,5|68,75|618,75
6966|687,5|68,75|618,75
6967|900|90|810
6970|952,2|95,22|856,98
6999|33,675|3,3675|30,3075
7000|5925,925|592,5925|5333,3325
7003|405|40,5|364,5
7006|2074,5|207,45|1867,05
7008|45|4,5|40,5
7013|1050|105|945
7014|200,25|20,025|180,225
7015|697,3575|69,73575|627,62175
7016|10378,5|1037,85|9340,65
7017|1024,975|102,4975|922,4775
7019|1024,975|102,4975|922,4775
7020|1051,5|105,15|946,35
7022|570|57|513
7023|59332,5|5933,25|53399,25
7024|11,225|1,1225|10,1025
7025|115,75|11,575|104,175
7026|514,35|51,435|462,915
7027|771,525|77,1525|694,3725
7031|3096,75|309,675|2787,075
7032|2248,5|224,85|2023,65
7038|216,8625|21,68625|195,17625
7040|3893,76|389,376|3504,384
7043|1823,175|182,3175|1640,8575
7044|1823,175|182,3175|1640,8575
7047|41,2425|4,12425|37,11825
7048|27,495|2,7495|24,7455
7049|41,2425|4,12425|37,11825
7050|41,2425|4,12425|37,11825
7051|41,2425|4,12425|37,11825
7052|41,2425|4,12425|37,11825
7053|41,2425|4,12425|37,11825
7054|41,2425|4,12425|37,11825
7056|41,2425|4,12425|37,11825
7057|41,2425|4,12425|37,11825
7058|41,2425|4,12425|37,11825
7059|41,2425|4,12425|37,11825
7060|13,7475|1,37475|12,37275
7062|11736,45|1173,645|10562,805
7064|1799,25|179,925|1619,325
7069|53,175|5,3175|47,8575
7070|3577,5|357,75|3219,75
7071|3577,5|357,75|3219,75
7072|3577,5|357,75|3219,75
7074|33,675|3,3675|30,3075
7077|52,5|5,25|47,25
7078|17,5|1,75|15,75
7085|67245|6724,5|60520,5
7088|41,2425|4,12425|37,11825
7089|4350|435|3915
7090|1349,25|134,925|1214,325
7091|59,925|5,9925|53,9325
7092|59,925|5,9925|53,9325
7093|64,3125|6,43125|57,88125
7094|687,5|68,75|618,75
7095|687,5|68,75|618,75
7096|1031,25|103,125|928,125
7097|687,5|68,75|618,75
7098|687,5|68,75|618,75
7099|687,5|68,75|618,75
7100|1031,25|103,125|928,125
7101|687,5|68,75|618,75
7102|1031,25|103,125|928,125
7103|687,5|68,75|618,75
7105|1531,4925|153,14925|1378,34325
7108|183,9975|18,39975|165,59775
7109|183,9975|18,39975|165,59775
7110|183,9975|18,39975|165,59775
7111|183,9975|18,39975|165,59775
7112|183,9975|18,39975|165,59775
7115|183,9975|18,39975|165,59775
7116|61,3325|6,13325|55,19925
7118|111,75|11,175|100,575
7120|183,9975|18,39975|165,59775
7121|183,9975|18,39975|165,59775
7123|899,25|89,925|809,325
7124|261,75|26,175|235,575
7125|415,2075|41,52075|373,68675
7126|415,2075|41,52075|373,68675
7127|298,4625|29,84625|268,61625
7128|44588,24|4458,824|40129,416
7129|3600|360|3240
7130|3600|360|3240
7131|1071|107,1|963,9
7132|349|34,9|314,1
7133|349|34,9|314,1
7134|349|34,9|314,1
7135|349|34,9|314,1
7136|349|34,9|314,1
7137|349|34,9|314,1
7138|349|34,9|314,1
7139|349|34,9|314,1
7140|349|34,9|314,1
7142|7725|772,5|6952,5
7143|5272,5|527,25|4745,25
7144|298,4625|29,84625|268,61625
7145|199,995|19,9995|179,9955
7152|10658,3625|1065,83625|9592,52625
7153|1874,25|187,425|1686,825
7154|1349,25|134,925|1214,325
7155|1531,4925|153,14925|1378,34325
7156|64,3125|6,43125|57,88125
7157|21,4375|2,14375|19,29375
7158|304,395|30,4395|273,9555
7159|64,9875|6,49875|58,48875
7160|64,9875|6,49875|58,48875
7161|427,425|42,7425|384,6825
7162|427,425|42,7425|384,6825
7163|42,25|4,225|38,025
7164|90|9|81
7169|221,25|22,125|199,125
7170|221,25|22,125|199,125
7172|73,75|7,375|66,375
7174|2547,255|254,7255|2292,5295
7175|2547,255|254,7255|2292,5295
7177|53892|5389,2|48502,8
7178|53892|5389,2|48502,8
7179|53892|5389,2|48502,8
7180|53892|5389,2|48502,8
7181|53892|5389,2|48502,8
7182|53892|5389,2|48502,8
7183|53892|5389,2|48502,8
7184|53892|5389,2|48502,8
7185|53892|5389,2|48502,8
7186|56543,25|5654,325|50888,925
7188|45000|4500|40500
7189|304,395|30,4395|273,9555
7190|54,675|5,4675|49,2075
7191|112,5|11,25|101,25
7192|194,25|19,425|174,825
7193|194,25|19,425|174,825
7194|368,6175|36,86175|331,75575
7195|221,25|22,125|199,125
7196|171|17,1|153,9
7197|213,75|21,375|192,375
7199|221,25|22,125|199,125
7200|427,425|42,7425|384,6825
7201|70,4775|7,04775|63,42975
7202|67,4775|6,74775|60,72975
7203|67,4775|6,74775|60,72975
7205|53250|5325|47925
7206|142,5|14,25|128,25
7212|320,0025|32,00025|288,00225
7213|320,0025|32,00025|288,00225
7214|320,0025|32,00025|288,00225
7215|320,0025|32,00025|288,00225
7216|320,0025|32,00025|288,00225
7217|320,0025|32,00025|288,00225
7218|320,0025|32,00025|288,00225
7219|320,0025|32,00025|288,00225
7220|320,0025|32,00025|288,00225
7221|320,0025|32,00025|288,00225
7222|320,0025|32,00025|288,00225
7223|320,0025|32,00025|288,00225
7225|44588,24|4458,824|40129,416
7227|12999,9975|1299,99975|11699,99775
7228|849,9975|84,99975|764,99775
7230|750|75|675
7231|750|75|675
7232|750|75|675
7233|750|75|675
7234|750|75|675
7235|750|75|675
7236|750|75|675
7237|750|75|675
7238|750|75|675
7240|750|75|675
7241|750|75|675
7242|750|75|675
7243|750|75|675
7244|750|75|675
7245|750|75|675
7246|1371,99|137,199|1234,791
7247|36,885|3,6885|33,1965
7248|36,885|3,6885|33,1965
7249|36,885|3,6885|33,1965
7250|36,885|3,6885|33,1965
7251|36,885|3,6885|33,1965
7252|36,885|3,6885|33,1965
7253|36,885|3,6885|33,1965
7255|36,885|3,6885|33,1965
7256|36,885|3,6885|33,1965
7257|36,885|3,6885|33,1965
7258|36,885|3,6885|33,1965
7259|36,885|3,6885|33,1965
7260|36,885|3,6885|33,1965
7261|36,885|3,6885|33,1965
7262|36,885|3,6885|33,1965
7263|36,885|3,6885|33,1965
7264|2625|262,5|2362,5
7265|2625|262,5|2362,5
7267|249,9|24,99|224,91
7268|284,925|28,4925|256,4325
7269|249,9|24,99|224,91
7270|249,9|24,99|224,91
7271|249,9|24,99|224,91
7272|249,9|24,99|224,91
7273|249,9|24,99|224,91
7274|249,9|24,99|224,91
7275|249,9|24,99|224,91
7276|83,3|8,33|74,97
7277|284,925|28,4925|256,4325
7278|284,925|28,4925|256,4325
7279|249,9|24,99|224,91
7280|83,3|8,33|74,97
7281|83,3|8,33|74,97
7282|284,925|28,4925|256,4325
7283|249,9|24,99|224,91
7284|83,3|8,33|74,97
7285|249,9|24,99|224,91
7286|249,9|24,99|224,91
7287|249,9|24,99|224,91
7288|249,9|24,99|224,91
7289|249,9|24,99|224,91
7290|249,9|24,99|224,91
7291|249,9|24,99|224,91
7292|249,9|24,99|224,91
7293|249,9|24,99|224,91
7294|262,4925|26,24925|236,24325
7295|262,4925|26,24925|236,24325
7296|262,4925|26,24925|236,24325
7297|262,4925|26,24925|236,24325
7298|262,4925|26,24925|236,24325
7299|262,4925|26,24925|236,24325
7301|262,4925|26,24925|236,24325
7302|262,4925|26,24925|236,24325
7304|262,4925|26,24925|236,24325
7305|262,4925|26,24925|236,24325
7306|262,4925|26,24925|236,24325
7307|262,4925|26,24925|236,24325
7308|262,4925|26,24925|236,24325
7309|262,4925|26,24925|236,24325
7310|262,4925|26,24925|236,24325
7311|514,0725|51,40725|462,66525
7312|3577,5|357,75|3219,75
7313|3577,5|357,75|3219,75
7314|3577,5|357,75|3219,75
7316|6825|682,5|6142,5
7329|26,175|2,6175|23,5575
7335|1386,75|138,675|1248,075
7336|4161,2475|416,12475|3745,12275
7338|841,725|84,1725|757,5525
7345|841,725|84,1725|757,5525
7348|841,725|84,1725|757,5525
7351|517,5|51,75|465,75
7352|434,25|43,425|390,825
7353|19191,75|1919,175|17272,575
7354|11100,75|1110,075|9990,675
7355|7400,5|740,05|6660,45
7356|1386,75|138,675|1248,075
7357|3446,25|344,625|3101,625
7359|147,5|14,75|132,75
7362|221,25|22,125|199,125
7363|221,25|22,125|199,125
7364|221,25|22,125|199,125
7365|73,75|7,375|66,375
7366|261,75|26,175|235,575
7368|221,25|22,125|199,125
7369|162750|16275|146475
7370|599,9925|59,99925|539,99325
7371|599,9925|59,99925|539,99325
7372|599,9925|59,99925|539,99325
7373|599,9925|59,99925|539,99325
7376|33441,18|3344,118|30097,062
7377|4873,47|487,347|4386,123
7378|4873,47|487,347|4386,123
7379|4873,47|487,347|4386,123
7380|4873,47|487,347|4386,123
7381|4873,47|487,347|4386,123
7382|4873,47|487,347|4386,123
7383|4873,47|487,347|4386,123
7384|4873,47|487,347|4386,123
7385|4873,47|487,347|4386,123
7386|1496,25|149,625|1346,625
7387|2244,375|224,4375|2019,9375
7388|41,2425|4,12425|37,11825
7389|41,2425|4,12425|37,11825
7390|41,2425|4,12425|37,11825
7391|41,2425|4,12425|37,11825
7392|41,2425|4,12425|37,11825
7393|41,2425|4,12425|37,11825
7395|41,2425|4,12425|37,11825
7396|41,2425|4,12425|37,11825
7397|41,2425|4,12425|37,11825
7398|27,495|2,7495|24,7455
7399|41,2425|4,12425|37,11825
7400|41,2425|4,12425|37,11825
7402|41,2425|4,12425|37,11825
7403|41,2425|4,12425|37,11825
7404|41,2425|4,12425|37,11825
7405|41,2425|4,12425|37,11825
7406|41,2425|4,12425|37,11825
7407|41,2425|4,12425|37,11825
7408|41,2425|4,12425|37,11825
7409|41,2425|4,12425|37,11825
7411|221,25|22,125|199,125
7412|221,25|22,125|199,125
7415|221,25|22,125|199,125
7416|24800,0025|2480,00025|22320,00225
7417|14925|1492,5|13432,5
7418|8790|879|7911
7419|849,9975|84,99975|764,99775
7423|221,25|22,125|199,125
7424|221,25|22,125|199,125
7425|147,5|14,75|132,75
7427|212,25|21,225|191,025
7430|8250|825|7425
7432|849,9975|84,99975|764,99775
7433|849,9975|84,99975|764,99775
7435|849,9975|84,99975|764,99775
7437|849,9975|84,99975|764,99775
7438|849,9975|84,99975|764,99775
7440|849,9975|84,99975|764,99775
7441|566,665|56,6665|509,9985
7442|849,9975|84,99975|764,99775
7443|1190,4825|119,04825|1071,43425
7444|849,9975|84,99975|764,99775
7446|1321,5|132,15|1189,35
7448|221,25|22,125|199,125
7449|221,25|22,125|199,125
7451|142,5|14,25|128,25
7452|221,25|22,125|199,125
7453|147,5|14,75|132,75
7455|357,75|35,775|321,975
7456|357,75|35,775|321,975
7458|257,5|25,75|231,75
7459|367|36,7|330,3
7460|257,5|25,75|231,75
7461|357,75|35,775|321,975
7462|357,75|35,775|321,975
7463|528,8475|52,88475|475,96275
7465|161,775|16,1775|145,5975
7466|60|6|54
7469|221,25|22,125|199,125
7470|221,25|22,125|199,125
7471|221,25|22,125|199,125
7473|221,25|22,125|199,125
7474|221,25|22,125|199,125
7475|221,25|22,125|199,125
7478|221,25|22,125|199,125
7479|73,75|7,375|66,375
7480|221,25|22,125|199,125
7481|221,25|22,125|199,125
7482|221,25|22,125|199,125
7483|73,75|7,375|66,375
7484|221,25|22,125|199,125
7485|73,75|7,375|66,375
7488|474,9825|47,49825|427,48425
7489|1874,25|187,425|1686,825
7490|12250|1225|11025
7492|221,25|22,125|199,125
7493|357,45|35,745|321,705
7494|124,95|12,495|112,455
7495|368,6175|36,86175|331,75575
7496|279,195|27,9195|251,2755
7497|427,425|42,7425|384,6825
7498|427,425|42,7425|384,6825
7499|277,425|27,7425|249,6825
7501|96,75|9,675|87,075
7502|1506,855|150,6855|1356,1695
7503|150|15|135
7504|3600|360|3240
7505|44,95|4,495|40,455
7506|33441,18|3344,118|30097,062
7511|162750|16275|146475
7516|3921|392,1|3528,9
7517|941,55|94,155|847,395
7519|11111,115|1111,1115|10000,0035
7526|171|17,1|153,9
7527|221,25|22,125|199,125
7528|221,25|22,125|199,125
7530|221,25|22,125|199,125
7531|221,25|22,125|199,125
7532|221,25|22,125|199,125
7533|221,25|22,125|199,125
7535|221,25|22,125|199,125
7539|53892|5389,2|48502,8
7541|239,7975|23,97975|215,81775
7542|239,7975|23,97975|215,81775
7544|147,5|14,75|132,75
7545|73,75|7,375|66,375
7547|176250|17625|158625
7551|41,2425|4,12425|37,11825
7552|41,2425|4,12425|37,11825
7553|41,2425|4,12425|37,11825
7554|41,2425|4,12425|37,11825
7557|24990|2499|22491
7558|1020,995|102,0995|918,8955
7559|875|87,5|787,5
7560|2625|262,5|2362,5
7561|41,2425|4,12425|37,11825
7562|41,2425|4,12425|37,11825
7563|41,2425|4,12425|37,11825
7564|41,2425|4,12425|37,11825
7565|41,2425|4,12425|37,11825
7566|41,2425|4,12425|37,11825
7567|41,2425|4,12425|37,11825
7568|41,2425|4,12425|37,11825
7569|41,2425|4,12425|37,11825
7570|41,2425|4,12425|37,11825
7571|1275|127,5|1147,5
7573|633,825|63,3825|570,4425
7574|5100|510|4590
7576|2197,5|219,75|1977,75
7577|1848|184,8|1663,2
7602|1321,5|132,15|1189,35
7605|307,515|30,7515|276,7635
7606|307,515|30,7515|276,7635
7607|307,515|30,7515|276,7635
7608|307,515|30,7515|276,7635
7609|307,515|30,7515|276,7635
7610|307,515|30,7515|276,7635
7613|307,515|30,7515|276,7635
7614|307,515|30,7515|276,7635
7615|307,515|30,7515|276,7635
7616|307,515|30,7515|276,7635
7617|307,515|30,7515|276,7635
7618|307,515|30,7515|276,7635
7619|30591,75|3059,175|27532,575
7620|221,25|22,125|199,125
7628|1075|107,5|967,5
7634|94,475|9,4475|85,0275
7635|224,95|22,495|202,455
7636|10912,5|1091,25|9821,25
7637|30,02|3,002|27,018
7638|132,09|13,209|118,881
7641|132,09|13,209|118,881
7642|132,09|13,209|118,881
7643|132,09|13,209|118,881
7644|132,09|13,209|118,881
7645|132,09|13,209|118,881
7646|132,09|13,209|118,881
7647|132,09|13,209|118,881
7648|132,09|13,209|118,881
7650|60,04|6,004|54,036
7651|36,885|3,6885|33,1965
7652|1190,4825|119,04825|1071,43425
7653|1190,4825|119,04825|1071,43425
7654|1190,4825|119,04825|1071,43425
7655|1190,4825|119,04825|1071,43425
7656|396,8275|39,68275|357,14475
7657|750|75|675
7658|750|75|675
7659|750|75|675
7660|750|75|675
7661|750|75|675
7662|750|75|675
7663|750|75|675
7664|750|75|675
7665|750|75|675
7666|750|75|675
7667|750|75|675
7668|750|75|675
7669|750|75|675
7670|750|75|675
7671|750|75|675
7674|1799,25|179,925|1619,325
7678|427,425|42,7425|384,6825
7679|419,25|41,925|377,325
7680|37,5|3,75|33,75
7681|357,5|35,75|321,75
7683|4873,47|487,347|4386,123
7685|1650|165|1485
7686|7500,6075|750,06075|6750,54675
7687|33,675|3,3675|30,3075
7691|11,225|1,1225|10,1025
7692|11,225|1,1225|10,1025
7695|223,5|22,35|201,15
7696|223,5|22,35|201,15
7697|37,5|3,75|33,75
7698|37,5|3,75|33,75
7700|3225|322,5|2902,5
7701|3225|322,5|2902,5
